timestamp,datetime,ax,ay,az,gx,gy,gz,label,frame_id
1770512524.0836375,09:02:04.083,-9.384,0.124,-0.593,-0.0541,0.0671,-0.0746,NONE,107
1770512524.0908055,09:02:04.090,-9.152,0.036,-0.878,-0.0417,0.1046,-0.081,NONE,108
1770512524.0979507,09:02:04.097,-9.054,0.033,-0.852,-0.0254,0.1354,-0.065,NONE,109
1770512524.104826,09:02:04.104,-9.228,0.112,-0.723,-0.016,0.1328,-0.0438,NONE,110
1770512524.1117685,09:02:04.111,-9.489,0.112,-0.584,-0.0107,0.115,-0.0213,NONE,111
1770512524.1187382,09:02:04.118,-9.398,0.22,-0.608,-0.0101,0.0925,0.0041,NONE,112
1770512524.1256757,09:02:04.125,-9.372,0.199,-0.586,-0.0217,0.0819,0.0266,NONE,113
1770512524.132708,09:02:04.132,-9.221,0.191,-0.62,-0.0382,0.0855,0.0509,NONE,114
1770512524.139693,09:02:04.139,-9.209,0.089,-0.713,-0.0493,0.0866,0.0628,NONE,115
1770512524.1466703,09:02:04.146,-9.396,-0.16,-0.859,-0.0398,0.0838,0.0683,NONE,116
1770512524.1542835,09:02:04.154,-9.702,-0.345,-1.017,-0.0147,0.0743,0.0665,NONE,117
1770512524.1609654,09:02:04.160,-9.814,-0.328,-0.979,0.0091,0.0653,0.0336,NONE,118
1770512524.1678565,09:02:04.167,-9.833,-0.211,-0.993,0.026,0.0709,-0.0336,NONE,119
1770512524.174825,09:02:04.174,-9.778,-0.062,-0.811,0.0437,0.0863,-0.0584,NONE,120
1770512524.1815126,09:02:04.181,-9.542,0.132,-0.746,0.0497,0.0887,-0.0695,NONE,121
1770512524.188682,09:02:04.188,-9.491,0.263,-0.608,0.0466,0.0979,-0.0729,NONE,122
1770512524.1956909,09:02:04.195,-9.508,0.352,-0.538,0.0424,0.1017,-0.0743,NONE,123
1770512524.2027888,09:02:04.202,-9.377,0.366,-0.462,0.0249,0.1126,-0.0698,NONE,124
1770512524.209707,09:02:04.209,-9.293,0.378,-0.562,-0.0031,0.1406,-0.0686,NONE,125
1770512524.2166877,09:02:04.216,-9.355,0.22,-0.546,-0.0023,0.1202,-0.0749,NONE,126
1770512524.2237613,09:02:04.223,-9.171,0.081,-0.644,-0.0272,0.1151,-0.0817,NONE,127
1770512524.230895,09:02:04.230,-9.161,0.024,-0.84,-0.0332,0.1303,-0.0597,NONE,128
1770512524.2379816,09:02:04.237,-9.286,0.06,-0.842,-0.0308,0.135,-0.048,NONE,129
1770512524.2446887,09:02:04.244,-9.403,0.069,-0.907,-0.0288,0.1039,-0.0179,NONE,130
1770512524.2515254,09:02:04.251,-9.42,0.134,-0.821,-0.0217,0.0802,0.0121,NONE,131
1770512524.258741,09:02:04.258,-9.666,0.17,-0.668,-0.0238,0.0553,0.0278,NONE,132
1770512524.2656302,09:02:04.265,-9.889,0.189,-0.742,-0.0274,0.0296,0.0177,NONE,133
1770512524.2728016,09:02:04.272,-9.975,0.201,-0.696,-0.0397,0.0068,-0.0245,NONE,134
1770512524.279637,09:02:04.279,-9.697,0.098,-0.806,-0.0393,0.0103,-0.0641,NONE,135
1770512524.2875428,09:02:04.287,-9.405,-0.005,-0.983,-0.0233,0.0366,-0.1033,NONE,136
1770512524.295089,09:02:04.295,-9.137,-0.012,-1.067,-0.0136,0.0746,-0.1346,NONE,137
1770512524.301918,09:02:04.301,-8.996,-0.431,-1.314,0.031,0.1256,-0.1636,NONE,138
1770512524.3087575,09:02:04.308,-8.759,-0.014,-0.799,-0.0188,0.1939,-0.1575,NONE,139
1770512524.3158102,09:02:04.315,-8.652,0.153,-0.689,0.0028,0.2106,-0.1723,NONE,140
1770512524.322888,09:02:04.322,-8.757,0.414,-0.586,-0.0638,0.2429,-0.1571,NONE,141
1770512524.3298306,09:02:04.329,-8.967,0.254,-0.646,-0.0556,0.2305,-0.1275,NONE,142
1770512524.3366868,09:02:04.336,-9.204,0.239,-0.873,-0.0396,0.2065,-0.0738,NONE,143
1770512524.3438013,09:02:04.343,-9.247,0.246,-0.876,-0.0156,0.2088,-0.029,NONE,144
1770512524.3510323,09:02:04.351,-9.463,0.232,-0.782,-0.0097,0.1883,-0.0019,NONE,145
1770512524.3577998,09:02:04.357,-9.491,0.287,-0.878,-0.0003,0.1809,-0.0024,NONE,146
1770512524.3646214,09:02:04.364,-9.432,0.124,-1.287,0.0151,0.2073,0.0069,NONE,147
1770512524.3716226,09:02:04.371,-9.487,-0.074,-1.304,0.0196,0.2106,0.0131,NONE,148
1770512524.3787203,09:02:04.378,-9.676,-0.294,-1.33,0.0508,0.1989,-0.0021,NONE,149
1770512524.3858685,09:02:04.385,-9.654,-0.249,-1.227,0.056,0.2117,-0.0542,NONE,150
1770512524.3928285,09:02:04.392,-9.46,-0.05,-1.201,0.0683,0.237,-0.0973,NONE,151
1770512524.3999755,09:02:04.399,-9.35,-0.053,-1.22,0.0854,0.2629,-0.1294,NONE,152
1770512524.4065838,09:02:04.406,-9.233,0.002,-1.153,0.0971,0.2856,-0.1251,NONE,153
1770512524.4137316,09:02:04.413,-9.377,0.108,-1.127,0.1182,0.2555,-0.0663,NONE,154
1770512524.420827,09:02:04.420,-9.4,0.337,-0.859,0.1211,0.2425,-0.0286,NONE,155
1770512524.4275167,09:02:04.427,-9.537,0.51,-0.603,0.0983,0.2293,-0.0011,NONE,156
1770512524.4343917,09:02:04.434,-9.841,0.945,0.127,0.0485,0.2326,0.0041,NONE,157
1770512524.44174,09:02:04.441,-10.377,0.569,-0.376,0.0085,0.1797,-0.0043,NONE,158
1770512524.4486823,09:02:04.448,-10.25,0.56,-0.354,-0.0175,0.1697,0.031,NONE,159
1770512524.4557788,09:02:04.455,-9.958,0.546,-0.541,-0.052,0.1053,0.0336,NONE,160
1770512524.4628189,09:02:04.462,-10.401,0.278,-0.931,-0.0586,0.0493,0.0397,NONE,161
1770512524.4697478,09:02:04.469,-10.281,0.146,-1.079,-0.0604,0.0306,0.0659,NONE,162
1770512524.4770882,09:02:04.477,-10.372,-0.024,-1.194,-0.0525,-0.0129,0.0549,NONE,163
1770512524.484073,09:02:04.484,-10.554,-0.402,-1.603,-0.0333,-0.0412,0.0285,NONE,164
1770512524.491133,09:02:04.491,-10.64,-0.534,-1.534,-0.0101,-0.0574,-0.0097,NONE,165
1770512524.4979906,09:02:04.497,-10.776,-0.593,-0.959,0.0005,-0.1081,-0.0685,NONE,166
1770512524.5050433,09:02:04.505,-11.31,-0.725,-1.127,0.0358,-0.21,-0.182,NONE,167
1770512524.5118458,09:02:04.511,-11.527,-0.754,-1.089,0.0421,-0.2914,-0.2914,NONE,168
1770512524.5189614,09:02:04.518,-11.343,-0.414,-1.115,0.0466,-0.3591,-0.4385,NONE,169
1770512524.5258298,09:02:04.525,-11.365,-0.409,-0.83,0.0205,-0.3821,-0.5548,NONE,170
1770512524.533297,09:02:04.533,-11.403,-0.258,-0.727,0.0212,-0.4133,-0.6554,NONE,171
1770512524.5403564,09:02:04.540,10.439,-0.239,-1.156,0.0216,-0.393,-0.7163,NONE,172
1770512524.548021,09:02:04.548,-9.455,-0.27,-1.318,0.0272,-0.302,-0.6935,NONE,173
1770512524.5542736,09:02:04.554,-9.077,-0.251,-1.232,0.0348,-0.2493,-0.6564,NONE,174
1770512524.5613256,09:02:04.561,-9.226,-0.407,-1.048,0.0488,-0.2447,-0.5943,NONE,175
1770512524.5680149,09:02:04.568,-9.228,-0.474,-0.802,0.0448,-0.3204,-0.5421,NONE,176
1770512524.5751517,09:02:04.575,-9.36,-0.457,-0.663,0.0393,-0.4141,-0.4811,NONE,177
1770512524.5819397,09:02:04.581,-9.845,-0.495,-0.392,0.0208,-0.5626,-0.381,NONE,178
1770512524.5889397,09:02:04.588,-10.078,-0.49,-0.148,0.0116,-0.7324,-0.3108,NONE,179
1770512524.5959086,09:02:04.595,-10.377,-0.514,0.141,-0.0354,-0.9761,-0.2356,NONE,180
1770512524.6028998,09:02:04.602,-10.03,-0.098,0.361,-0.0897,-1.1942,-0.2543,NONE,181
1770512524.609953,09:02:04.609,-9.499,0.62,-0.062,-0.1484,-1.2037,-0.1508,NONE,182
1770512524.6171231,09:02:04.617,-11.013,0.278,0.246,-0.1685,-1.3165,-0.1476,NONE,183
1770512524.6238177,09:02:04.623,-12.322,0.031,1.309,-0.206,-1.4653,-0.0413,NONE,184
1770512524.6309311,09:02:04.630,-12.343,-0.022,1.486,-0.3066,-1.8162,-0.0208,NONE,185
1770512524.6377091,09:02:04.637,-11.944,-0.38,0.589,-0.3905,-2.1815,0.0023,NONE,186
1770512524.6450238,09:02:04.645,-11.135,-0.507,-0.4,-0.3749,-2.3299,0.1504,NONE,187
1770512524.6519635,09:02:04.651,-11.07,-1.151,-0.749,-0.2959,-2.5395,0.2101,NONE,188
1770512524.6588562,09:02:04.658,-11.068,-1.328,-0.924,-0.2483,-2.75,0.3056,NONE,189
1770512524.6659892,09:02:04.665,-11.358,-1.481,-1.232,-0.1804,-3.0704,0.3553,NONE,190
1770512524.6730235,09:02:04.673,-11.209,-1.737,-1.189,-0.1039,-3.3123,0.3212,NONE,191
1770512524.6799362,09:02:04.679,-11.853,-1.641,-0.904,-0.0229,-3.5723,0.2246,NONE,192
1770512524.6867776,09:02:04.686,-11.386,-1.452,-0.589,0.0738,-3.7621,0.0933,NONE,193
1770512524.6936836,09:02:04.693,-12.671,-1.323,0.584,0.0257,-3.961,-0.1074,NONE,194
1770512524.7010098,09:02:04.701,-11.202,-0.321,-0.445,0.1651,-4.1334,-0.1777,NONE,195
1770512524.7080102,09:02:04.708,-14.659,-0.596,2.364,0.1352,-4.3325,-0.4495,NONE,196
1770512524.7147937,09:02:04.714,-13.511,-0.086,2.199,0.1168,-4.3657,-0.453,NONE,197
1770512524.7218077,09:02:04.721,-13.279,-0.254,2.311,0.0402,-4.3657,-0.5289,NONE,198
1770512524.728794,09:02:04.728,-13.489,-0.687,2.321,-0.0135,-4.3657,-0.5061,NONE,199
1770512524.7359653,09:02:04.735,-12.769,-1.067,1.849,0.01,-4.3657,-0.5317,NONE,200
1770512524.743054,09:02:04.743,-11.439,-2.015,0.45,0.1628,-4.3657,-0.504,NONE,201
1770512524.7497187,09:02:04.749,-9.905,-2.481,-0.981,0.4843,-4.3657,-0.4487,NONE,202
1770512524.7567446,09:02:04.756,-8.561,-2.584,-1.031,0.7674,-4.3657,-0.4511,NONE,203
1770512524.7639308,09:02:04.763,-8.467,-2.629,-0.347,1.017,-4.3657,-0.5349,NONE,204
1770512524.7707093,09:02:04.770,-8.893,-1.804,1.536,0.9434,-4.3657,-0.9058,NONE,205
1770512524.777866,09:02:04.777,-9.183,-1.385,3.321,1.0587,-4.2583,-0.9386,NONE,206
1770512524.7848651,09:02:04.784,-10.654,-1.065,3.826,1.1405,-4.3657,-1.0701,NONE,207
1770512524.7918959,09:02:04.791,-11.362,-0.845,4.905,1.1246,-4.3657,-0.9683,NONE,208
1770512524.7988496,09:02:04.798,-9.96,-0.333,4.821,1.111,-4.3657,-0.8318,NONE,209
1770512524.8057594,09:02:04.805,-8.783,-0.16,4.977,1.0539,-4.3657,-0.721,NONE,210
1770512524.8125184,09:02:04.812,-7.819,0.17,5.163,0.979,-4.3657,-0.2951,NONE,211
1770512524.8196623,09:02:04.819,-7.886,0.055,5.472,0.8398,-4.3657,-0.2293,NONE,212
1770512524.8267236,09:02:04.826,-8.321,-0.28,5.572,0.7313,-4.3657,-0.1523,NONE,213
1770512524.8337855,09:02:04.833,-9.537,-0.5,6.17,0.6211,-4.3657,-0.1102,NONE,214
1770512524.8406494,09:02:04.840,-9.393,-1.007,6.333,0.5794,-4.3657,-0.3625,NONE,215
1770512524.8477778,09:02:04.847,-7.515,-0.292,6.668,0.5239,-4.3657,-0.574,NONE,216
1770512524.8549266,09:02:04.854,-5.601,0.11,6.443,0.437,-4.3657,-0.6193,NONE,217
1770512524.8617299,09:02:04.861,-5.005,-0.342,6.285,0.4214,-4.3657,-0.6209,NONE,218
1770512524.868738,09:02:04.868,-4.237,-0.699,6.12,0.5212,-4.3657,-0.6158,NONE,219
1770512524.8758755,09:02:04.875,-1.778,-0.574,5.821,0.64,-4.3657,-0.5982,NONE,220
1770512524.8827515,09:02:04.882,-1.294,-0.632,5.295,0.7324,-4.3657,-0.4751,NONE,221
1770512524.8896768,09:02:04.889,-1.852,-1.01,6.223,0.8552,-4.3657,-0.3351,NONE,222
1770512524.8966632,09:02:04.896,-1.653,-1.127,5.907,1.013,-4.316,-0.1928,NONE,223
1770512524.903637,09:02:04.903,-1.445,-0.345,7.3,1.1207,-4.1956,-0.2094,NONE,224
1770512524.9105973,09:02:04.910,0.258,0.345,7.833,1.0674,-3.9548,-0.2523,NONE,225
1770512524.917735,09:02:04.917,1.304,1.01,8.238,0.9627,-3.5206,-0.2205,NONE,226
1770512524.9246778,09:02:04.924,1.723,1.249,8.197,0.8135,-2.918,-0.1326,NONE,227
1770512524.9317286,09:02:04.931,0.617,1.158,8.618,0.6829,-2.5097,-0.1452,NONE,228
1770512524.9385734,09:02:04.938,0.368,1.01,8.589,0.5654,-2.1909,-0.2213,NONE,229
1770512524.9454596,09:02:04.945,0.457,1.141,8.345,0.4795,-1.9814,-0.1783,NONE,230
1770512524.9524298,09:02:04.952,0.902,1.242,8.376,0.4261,-1.8153,-0.103,NONE,231
1770512524.9596076,09:02:04.959,1.495,1.572,8.446,0.3556,-1.6947,-0.0273,NONE,232
1770512524.9664984,09:02:04.966,1.68,1.517,8.613,0.3034,-1.5667,0.0649,NONE,233
1770512524.9734612,09:02:04.973,2.338,1.605,8.434,0.2674,-1.4174,0.0869,NONE,234
1770512524.980548,09:02:04.980,2.988,1.797,8.336,0.1939,-1.1664,0.1058,NONE,235
1770512524.9875321,09:02:04.987,3.515,1.969,8.305,0.1311,-0.8673,0.156,NONE,236
1770512524.994883,09:02:04.994,3.326,2.005,8.391,0.0456,-0.5781,0.1676,NONE,237
1770512525.0022922,09:02:05.002,3.783,1.931,8.19,-0.0452,-0.2495,0.1416,NONE,238
1770512525.008862,09:02:05.008,4.228,1.873,7.852,-0.1427,0.1649,0.0902,NONE,239
1770512525.015628,09:02:05.015,4.596,1.713,7.551,-0.2403,0.6246,0.004,NONE,240
1770512525.0226827,09:02:05.022,5.323,2.046,7.393,-0.382,1.1803,-0.1006,NONE,241
1770512525.0295365,09:02:05.029,4.85,1.766,7.075,-0.5072,1.7596,-0.2172,NONE,242
1770512525.0364938,09:02:05.036,3.519,1.122,6.498,-0.5713,2.1488,-0.2852,NONE,243
1770512525.0435033,09:02:05.043,1.744,0.304,6.211,-0.5141,2.3641,-0.2906,NONE,244
1770512525.050993,09:02:05.050,-0.244,-0.096,6.529,-0.3784,2.3386,-0.3793,NONE,245
1770512525.0589876,09:02:05.058,0.28,0.455,6.919,-0.2791,2.4176,-0.5906,NONE,246
1770512525.0666804,09:02:05.066,0.373,1.357,7.795,-0.2916,2.7875,-0.7945,NONE,247
1770512525.0735924,09:02:05.073,0.818,2.082,8.367,-0.4711,3.2596,-1.0179,NONE,248
1770512525.080377,09:02:05.080,0.718,2.146,8.4,-0.7095,3.8383,-1.2712,NONE,249
1770512525.0873792,09:02:05.087,0.675,2.29,8.501,-0.9807,4.3656,-1.4797,NONE,250
1770512525.0947292,09:02:05.094,-1.163,1.067,8.168,-1.1915,4.3656,-1.5457,NONE,251
1770512525.101546,09:02:05.101,-1.823,0.361,7.826,-1.2514,4.3656,-1.4885,NONE,252
1770512525.108922,09:02:05.108,-2.029,-0.371,7.218,-1.2015,4.3656,-1.2557,NONE,253
1770512525.1159017,09:02:05.115,-1.904,-0.589,6.749,-1.0445,4.2914,-0.8099,NONE,254
1770512525.1229563,09:02:05.122,-2.687,-0.995,6.836,-0.8306,3.9798,-0.2898,NONE,255
1770512525.12985,09:02:05.129,-3.405,-0.914,6.828,-0.6436,3.6936,0.0985,NONE,256
1770512525.1367228,09:02:05.136,-3.852,-0.371,7.116,-0.5497,3.5541,0.3355,NONE,257
1770512525.143619,09:02:05.143,-3.651,0.055,7.089,-0.5802,3.5723,0.3774,NONE,258
1770512525.1505198,09:02:05.150,-3.618,0.079,6.706,-0.6567,3.8044,0.3444,NONE,259
1770512525.1576502,09:02:05.157,-3.333,0.017,5.869,-0.7326,4.194,0.2427,NONE,260
1770512525.1646588,09:02:05.164,-3.84,0.005,5.484,-0.7943,4.3656,0.1288,NONE,261
1770512525.1717012,09:02:05.171,-5.058,-0.165,5.828,-0.8609,4.3656,0.0659,NONE,262
1770512525.1785023,09:02:05.178,-5.881,0.105,6.465,-0.9177,4.3656,0.0831,NONE,263
